Gene	GeneID	log2FC	AbsLog2FC	padj	baseMean	Rank	Percentile
AL359504.1	21822	0.917423130941732	0.917423130941732	8.08534513595204e-11	23.3622013522553	781	3.2755
LINC02555	20788	-0.917394289156282	0.917394289156282	5.57691150655646e-05	67.5773635575187	782	3.2797
C11orf86	12165	0.917358019755846	0.917358019755846	0.000443282997538583	106.44884678548	783	3.2839
CRLF1	114	-0.917220825416644	0.917220825416644	0.00017237282349868	6766.70033437072	784	3.2881
CHODL	9009	0.917103407657061	0.917103407657061	2.35468338800804e-07	122.877244372852	785	3.2923
RTBDN	6063	0.916491222572871	0.916491222572871	0.000206517175019915	27.1218512132969	786	3.2965
TMEM163	8745	-0.916000831197495	0.916000831197495	1.32160845290358e-11	1853.6565226933	787	3.3007
AL160408.1	17307	0.915761675964445	0.915761675964445	0.000127321744513857	12.3299692107795	788	3.3049
AGER	15533	-0.914595817534195	0.914595817534195	1.39936900447658e-06	3440.41678402912	789	3.3091
TCTE1	8153	-0.913135017437997	0.913135017437997	2.88414658144759e-05	46.360762336146	790	3.3133
RET	10693	-0.912879944821063	0.912879944821063	3.05718972215274e-05	532.304876621687	791	3.3175
CATSPERD	12408	-0.912879106726864	0.912879106726864	0.000192620736373751	27.3999507297534	792	3.3217
HOPX	11852	-0.912640550326617	0.912640550326617	5.8485395294181e-09	18149.5882917061	793	3.3259
LRRC37A9P	21779	0.912610528108063	0.912610528108063	9.14550475485445e-09	10.7916534793908	794	3.3301
MSL3P1	16777	0.912585969367701	0.912585969367701	3.11433094418819e-14	6.27854442041448	795	3.3343
DDIAS	10637	0.912292832902658	0.912292832902658	2.20260219251683e-20	319.308048881235	796	3.3385
APOBEC2	5210	0.912071765619127	0.912071765619127	2.12294571812178e-07	33.8506719688575	797	3.3427
C5orf34	11996	0.912039733887461	0.912039733887461	4.50798250644306e-29	154.072659722	798	3.3469
KBTBD11	12655	-0.911857228450999	0.911857228450999	1.73330807881789e-17	639.058960711423	799	3.3511
MED12L	8001	0.911542033885893	0.911542033885893	3.48994499423088e-10	45.7243890825705	800	3.3553
DMBX1	14974	0.91091624703295	0.91091624703295	1.62879310166957e-05	117.184031684051	801	3.3595
TICRR	7403	0.910405155959284	0.910405155959284	5.4832843394335e-18	260.206887551353	802	3.3637
IGHD	15995	-0.910145232387338	0.910145232387338	4.14773477186439e-05	4927.57900833603	803	3.3679
LINC02595	17781	0.909807760358218	0.909807760358218	2.16384261353647e-08	18.1659528664557	804	3.3721
TRIM36	8793	0.90968529690117	0.90968529690117	1.64121000877859e-11	211.326215761268	805	3.3763
TIMP4	9258	0.90965113474274	0.90965113474274	1.34471504149503e-07	43.680886255684	806	3.3805
LINC01338	23100	0.908994946992057	0.908994946992057	6.549257531346e-07	9.24709988121526	807	3.3847
LAMP5	5359	-0.908519687191764	0.908519687191764	1.15892722263107e-13	275.303116913047	808	3.3889
ZFHX4	1862	0.908075880423634	0.908075880423634	1.06253687476115e-07	176.044668924614	809	3.3931
AL359704.2	23709	-0.907707620706999	0.907707620706999	0.0345990563418434	126.634145640366	810	3.3973
C22orf15	11455	-0.907662316947194	0.907662316947194	1.00162867124622e-06	44.2854654655234	811	3.4015
FAM72C	21080	0.907341272308929	0.907341272308929	2.99065480712401e-10	21.6298350193436	812	3.4057
ISL2	9529	0.905667142747425	0.905667142747425	1.60513798185423e-07	12.5411835602694	813	3.4099
AJAP1	14740	-0.905623859594279	0.905623859594279	5.60300725901597e-11	27.4689430382097	814	3.4141
TPTEP1	2116	-0.905412849543595	0.905412849543595	3.97341185943148e-06	274.047593118231	815	3.4183
ATOH8	11356	-0.905341902414277	0.905341902414277	2.95096459144503e-08	1750.13018314416	816	3.4225
CIP2A	10124	0.905327737859497	0.905327737859497	3.41834003106631e-20	468.850586627478	817	3.4267
AC026992.2	20913	-0.905043798705625	0.905043798705625	3.05795555212956e-08	26.0472500052435	818	3.4309
LINC01612	19553	-0.904800533316453	0.904800533316453	0.000165222640536492	44.0544940432943	819	3.4351
VEGFD	10587	-0.904646372219117	0.904646372219117	8.78598961711954e-07	223.853167879624	820	3.4393
AC015909.1	19469	0.903814838772456	0.903814838772456	3.70716832473523e-08	8.36527839430135	821	3.4435
NPBWR1	23807	0.903642787246476	0.903642787246476	7.76391520957831e-05	40.2176907660826	822	3.4477
SERPINF2	11121	-0.90362358886283	0.90362358886283	8.46212872830761e-12	1021.14441329694	823	3.4519
CDCA8	6439	0.903458365864341	0.903458365864341	2.36301316705429e-21	963.512680829307	824	3.4561
FRMPD2	11631	-0.903264859755653	0.903264859755653	6.51496301168646e-05	40.4528048165532	825	3.4603
FOSL1	12523	0.902892985152932	0.902892985152932	7.6095626026112e-08	656.159756791628	826	3.4645
CIBAR2	8912	-0.900662631260323	0.900662631260323	6.74003955930234e-06	172.180530822403	827	3.4687
BCL2L10	7008	0.899491588054441	0.899491588054441	1.13957907628125e-06	39.1366837557749	828	3.4729
KLK6	11133	0.898656805703781	0.898656805703781	0.00724689525310305	203.491051507572	829	3.4771
BTNL8	3927	-0.89827193583952	0.89827193583952	1.53923667207174e-08	15.1660083639614	830	3.4813
HOATZ	13630	-0.898099656127015	0.898099656127015	4.96993940908001e-05	74.417083036497	831	3.4855
CYP2C18	3313	-0.897123315043641	0.897123315043641	2.30871509890434e-05	136.962373774866	832	3.4897
FGB	11868	-0.896988671100102	0.896988671100102	0.0179391727012481	7215.79821457189	833	3.4939
CFAP52	10886	-0.896356724547528	0.896356724547528	1.83165763326866e-06	129.7985121438	834	3.4981
AC027117.2	19864	-0.896092732810712	0.896092732810712	5.37052148276321e-07	31.9905102891524	835	3.5023
PURPL	19569	-0.895642434350559	0.895642434350559	0.00270773445496357	39.676115634682	836	3.5065
GINS1	2324	0.894974146100782	0.894974146100782	7.00136968106434e-20	771.964743240755	837	3.5107
CD177	15676	0.894918985446202	0.894918985446202	5.00639413490321e-05	173.558269369966	838	3.5149
CKAP2L	11499	0.893884423643744	0.893884423643744	2.13158702427985e-17	468.89014250823	839	3.5191
PRSS51	19818	-0.893550363692083	0.893550363692083	1.59043796069543e-06	32.4693482864979	840	3.5233
NR0B2	6044	-0.892982561470454	0.892982561470454	0.000112287545739169	242.893907658409	841	3.5275
ABCA8	7497	-0.892578680478023	0.892578680478023	1.3385633641668e-10	400.387703541159	842	3.5317
AC005064.1	18198	-0.892133587146983	0.892133587146983	0.00030941138690446	18.4553296607415	843	3.5359
ACTG1P25	18239	0.892013964889092	0.892013964889092	1.09120410801908e-13	40.9662444105269	844	3.5401
MMP1	14747	-0.891869912839391	0.891869912839391	6.80291682079506e-06	3608.12738091047	845	3.5443
ANLN	286	0.891744092762486	0.891744092762486	5.74570587547604e-14	2279.08475744253	846	3.5485
DDN	13314	0.891734104905536	0.891734104905536	2.95156154933672e-09	27.646456812245	847	3.5527
EGFR-AS1	16744	0.89114486742418	0.89114486742418	1.25275078244633e-06	11.9514444664729	848	3.5569
CENPE	7176	0.890703813968933	0.890703813968933	6.87143994578538e-18	612.964934493327	849	3.5611
ENHO	11368	0.890536354584953	0.890536354584953	2.69317430509951e-07	17.4023967956642	850	3.5653
DLEC1	197	-0.890396439978653	0.890396439978653	3.59994426430227e-08	257.682455550451	851	3.5695
WDR38	6831	-0.889811802508716	0.889811802508716	0.000127111869127914	143.911838451351	852	3.5737
TOP2A	6023	0.889662393166519	0.889662393166519	1.21827794668376e-16	6018.52525600332	853	3.5779
ACSM4	16381	0.889005645740005	0.889005645740005	2.68270924668698e-06	9.94859768678135	854	3.5821
COL11A2	15517	0.888818820209625	0.888818820209625	9.8412871145708e-09	105.566686298523	855	3.5863
CFAP77	14436	-0.888715991146714	0.888715991146714	7.56153882429609e-05	73.5109299465134	856	3.5905
TTLL11-IT1	18593	0.888642475392902	0.888642475392902	1.48627223654148e-05	9.71807539676478	857	3.5947
AC090001.1	20339	-0.888440083965911	0.888440083965911	5.06724094046239e-06	20.2016251259089	858	3.5989
CREB3L1	9310	-0.887881491733486	0.887881491733486	2.42408882469182e-10	5370.80714207581	859	3.6031
KNDC1	11911	-0.887689523974903	0.887689523974903	1.01207476878364e-07	649.024366607765	860	3.6073
ECRG4	4595	-0.887634937989412	0.887634937989412	1.36215657502604e-05	108.544513937069	861	3.6115
FCER1A	13090	-0.886695670997591	0.886695670997591	1.10159482480271e-06	294.414697512752	862	3.6157
SERPINA9	11582	-0.886574144413471	0.886574144413471	0.000127178874793352	8.74410033183314	863	3.6199
CCDC150	7927	0.886478436192374	0.886478436192374	4.54214375618238e-17	123.137045160827	864	3.6241
OTULINL	8068	-0.886381937981243	0.886381937981243	8.54684334292528e-14	2078.39756638089	865	3.6283
PARM1	11408	-0.886014141435294	0.886014141435294	1.22787944362784e-13	9484.12567001759	866	3.6325
ADRA2A	8581	-0.885986806569413	0.885986806569413	6.15107593823723e-07	811.696548592231	867	3.6367
AC023593.1	23330	0.885689126701459	0.885689126701459	9.01789390316649e-09	6.81277617452339	868	3.6409
RAP1GAP	1301	-0.885228562807877	0.885228562807877	1.85061906958615e-11	4780.78576487892	869	3.6451
LINC02600	19631	-0.885166198495109	0.885166198495109	3.55848389221664e-07	20.3170149672893	870	3.6493
KIFC1	18605	0.884632575223589	0.884632575223589	3.39510583525492e-18	1250.70681962793	871	3.6535
CLSPN	1904	0.884418292163087	0.884418292163087	1.86652423521241e-18	532.554475463985	872	3.6577
SMIM24	1962	-0.884298522667495	0.884298522667495	8.09769402012872e-05	93.6021297534492	873	3.6619
TUBB4A	2830	0.883849169051908	0.883849169051908	5.99712705685248e-06	84.1327839412668	874	3.6661
B3GNT6	15187	-0.882515438810726	0.882515438810726	0.000174827296088813	900.845991333674	875	3.6703
AL049767.1	23173	-0.882483521075382	0.882483521075382	0.000438380071201217	13.5498677119709	876	3.6745
PEG10	18961	0.882407132423879	0.882407132423879	1.14104093454564e-05	6302.64753760953	877	3.6787
CFAP97D2	23193	-0.881962536882474	0.881962536882474	0.000492924433632505	10.9186541300236	878	3.6829
AGBL1	22251	-0.881653441313154	0.881653441313154	5.87875380226776e-05	21.3250782384403	879	3.6871
CYP2C19	10714	-0.881404710309861	0.881404710309861	8.19340764109338e-05	11.413416922494	880	3.6913
BTG2	9516	-0.881312355632524	0.881312355632524	1.1420124587935e-20	7386.67356239633	881	3.6955
CBS	9603	0.881285134516012	0.881285134516012	4.90040403397692e-08	57.4160812771552	882	3.6997
PTGFR	4941	-0.881238930349621	0.881238930349621	1.49556495892269e-06	173.060257290733	883	3.7039
MLLT11	16091	0.880719057956733	0.880719057956733	1.26357814366641e-07	424.309477064622	884	3.7081
SYT1	978	0.880649191798837	0.880649191798837	6.02350329935545e-07	472.560395337097	885	3.7123
PRR32	13628	0.879545714548378	0.879545714548378	0.0031583182520626	9.53185779657553	886	3.7165
KIF23	6984	0.879387459292821	0.879387459292821	8.11512247432319e-18	904.460108182432	887	3.7207
SCUBE3	8149	0.879190002634539	0.879190002634539	4.51188327126283e-08	924.698941602031	888	3.7249
ADRA2C	13721	-0.878809540730085	0.878809540730085	1.00619498444245e-07	91.6444610927734	889	3.7291
SLC22A3	8185	-0.878721044139112	0.878721044139112	1.02921828627463e-09	1576.31363796515	890	3.7333
AC011447.7	22994	0.878676231282238	0.878676231282238	7.66429680330117e-08	82.9081557299909	891	3.7375
CDC45	1912	0.877418343087544	0.877418343087544	5.57176148963945e-16	527.488619660529	892	3.7417
AC069277.1	14569	0.877049965257577	0.877049965257577	0.00642128468734761	20.9419558032259	893	3.7459
CSF3R	4632	-0.876881143416561	0.876881143416561	1.1902078850323e-10	2993.80282595784	894	3.7501
SEC14L6	16314	-0.876469582224377	0.876469582224377	4.0665762539571e-09	317.324876822457	895	3.7543
TPPP3	9545	-0.87597252498589	0.87597252498589	1.11724205228903e-08	2176.8627422734	896	3.7585
DLGAP3	4320	0.875338852832722	0.875338852832722	4.16321778096742e-09	50.9844813599483	897	3.7627
LINC01844	18483	-0.874997019761537	0.874997019761537	4.71812724827368e-06	19.5184021907278	898	3.7669
TBC1D29P	21270	0.874981837940687	0.874981837940687	7.0857183271554e-07	6.49240800083206	899	3.771
STUM	15424	-0.874900985079974	0.874900985079974	0.000316635602688988	471.069148612329	900	3.7752
TULP1	3768	0.874506601511465	0.874506601511465	6.52595663448681e-10	11.4101971096835	901	3.7794
KCNJ8	4850	-0.873180868050263	0.873180868050263	9.27178727742897e-15	544.806906674362	902	3.7836
AP003498.2	23388	-0.872836311883727	0.872836311883727	3.92714285655505e-11	221.667961685497	903	3.7878
AC009501.2	23497	0.872433348014041	0.872433348014041	3.69315837301263e-07	9.33867142494686	904	3.792
C19orf57	6060	0.871846993070598	0.871846993070598	8.97392645976202e-17	125.260328089486	905	3.7962
BX322639.1	16399	0.87152221962707	0.87152221962707	2.99453729593639e-08	145.800364874904	906	3.8004
RFTN1	5977	-0.871348506810813	0.871348506810813	6.47149608094153e-25	3023.21795593312	907	3.8046
AC011029.1	23662	0.870728274294609	0.870728274294609	0.0244055830418852	12.5364163378152	908	3.8088
NCAM1	8480	0.870006816272584	0.870006816272584	3.56956134482386e-07	195.047696683147	909	3.813
TTYH1	11088	0.869921303126426	0.869921303126426	1.09006356156234e-10	45.196585494489	910	3.8172
LEPR	4336	-0.86970400420916	0.86970400420916	6.20970091524918e-13	1002.3128829221	911	3.8214
MET	3061	0.868880352904668	0.868880352904668	6.42824348417841e-09	14522.564198946	912	3.8256
HMGN2P15	16327	0.868526590511408	0.868526590511408	2.60135479212717e-09	15.6176024230083	913	3.8298
AL713965.1	17269	-0.868293407645152	0.868293407645152	1.6410155078587e-05	10.3560359446592	914	3.834
IGLV3-29	19774	-0.868046644523675	0.868046644523675	0.000624342306825953	11.4332040207317	915	3.8382
LPAL2	16069	-0.867428960307344	0.867428960307344	1.59116646810564e-13	83.9029070977502	916	3.8424
CDKN3	2235	0.866720346527049	0.866720346527049	7.81740539328804e-14	465.411135210529	917	3.8466
FMO5	6030	-0.866321653413065	0.866321653413065	4.44705184315923e-10	3065.09881115895	918	3.8508
GAP43	11962	0.866276344494128	0.866276344494128	1.87021266965473e-05	36.712802130146	919	3.855
AL109615.2	17819	0.865617534663674	0.865617534663674	4.66440173999813e-09	91.2533613521893	920	3.8592
CLDN10-AS1	16641	-0.865527558717496	0.865527558717496	0.000454585994658765	85.2131734564244	921	3.8634
CCL26	137	0.865223595576486	0.865223595576486	1.47482643144451e-07	28.3358702471992	922	3.8676
SKP2	8070	0.865220706323553	0.865220706323553	7.40828768760811e-26	1171.57122512879	923	3.8718
DLGAP5	5452	0.865174346093786	0.865174346093786	1.84945736287533e-14	826.171884045322	924	3.876
KIF19	14628	-0.864819753617804	0.864819753617804	2.88352914799063e-06	190.223320491863	925	3.8802
RASGEF1C	8140	0.86426301172066	0.86426301172066	0.000236159429762439	24.0577041286602	926	3.8844
LILRP2	11730	-0.863805446555664	0.863805446555664	4.78030604678121e-05	10.1188679027547	927	3.8886
AL035252.2	17673	0.863751269827041	0.863751269827041	0.000428021407091685	14.418037580086	928	3.8928
DLX5	3046	0.862758320516512	0.862758320516512	1.11037185902357e-06	61.1832167573959	929	3.897
CDH3	803	0.862693314178811	0.862693314178811	1.47128519871385e-09	5911.09669540617	930	3.9012
LRRK2-DT	16928	-0.862618122653873	0.862618122653873	8.0079984883692e-06	362.348045072549	931	3.9054
MT1H	15734	0.862518005962312	0.862518005962312	2.55157310792219e-06	42.9673975121155	932	3.9096
NR4A1	5042	-0.862180177801346	0.862180177801346	4.10356770523999e-10	5345.24062603642	933	3.9138
AC074135.1	21468	0.861700959032531	0.861700959032531	2.36457961423715e-05	27.2477286415839	934	3.918
FBXO43	9196	0.861048220370678	0.861048220370678	1.53042904136079e-15	39.4743838653049	935	3.9222
NAPSA	5983	-0.860163263186937	0.860163263186937	1.87245782110754e-07	37815.2617881043	936	3.9264
RNF145	8104	-0.859746972687914	0.859746972687914	3.51963331786983e-28	10399.1574995025	937	3.9306
FENDRR	21512	-0.859600772993592	0.859600772993592	3.55646432702925e-09	192.42147360423	938	3.9348
CDC6	1922	0.859372575928928	0.859372575928928	1.0632680501375e-15	1096.02484159962	939	3.939
ADGRB1	13351	-0.8588017775959	0.8588017775959	1.13382863166592e-06	308.179043194132	940	3.9432
MELK	10607	0.858328701088442	0.858328701088442	6.14037559487472e-14	781.805327277292	941	3.9474
PLPPR1	8353	-0.857991594354445	0.857991594354445	9.56905883992492e-06	305.369094413757	942	3.9516
MIR9-1HG	5288	0.857974936361153	0.857974936361153	6.38183702692922e-05	207.295643551028	943	3.9558
FZD10	3678	-0.857328370656288	0.857328370656288	0.000261046572337036	282.931876179325	944	3.96
HPSE2	12122	-0.857116076324099	0.857116076324099	1.00133757410097e-07	42.1588653699924	945	3.9642
CLU	4809	-0.856827162779116	0.856827162779116	7.44208574381991e-09	20622.8100115482	946	3.9684
FOXA3	11692	-0.856817207019622	0.856817207019622	1.57257833553783e-06	433.134774402106	947	3.9726
AC010976.2	22073	-0.856778630465694	0.856778630465694	3.85299089041177e-07	10.970310320756	948	3.9768
FAM166B	16404	-0.856649719962811	0.856649719962811	6.55661211348328e-07	117.050532696504	949	3.981
WT1-AS	13564	0.856510290131331	0.856510290131331	0.000127095884071341	7.57774940910722	950	3.9852
AC104031.1	20076	-0.856218316697915	0.856218316697915	1.84560076966849e-05	27.2927730248635	951	3.9894
SHH	10470	-0.8557831236185	0.8557831236185	1.26774036478864e-07	354.476665477653	952	3.9936
PCDHB17P	20097	0.85550138846457	0.85550138846457	1.52131892891099e-05	18.8339629735747	953	3.9978
H3C2	23506	0.854992833812996	0.854992833812996	3.78345188128489e-05	7.46394580038532	954	4.002
ATOH7	13099	0.854510864400256	0.854510864400256	4.36261449147677e-07	7.14568769335405	955	4.0062
GGT4P	23022	0.85437095799683	0.85437095799683	0.000103181302739533	15.2775384177989	956	4.0104
HABP2	8420	-0.854205703756204	0.854205703756204	3.24334630869939e-05	1104.37962200087	957	4.0146
ELAPOR1	4303	-0.853723277709488	0.853723277709488	2.10620967093245e-06	5699.36164697357	958	4.0188
SLC16A1	9081	0.853666006040567	0.853666006040567	4.46445824684972e-09	1330.27637967466	959	4.023
SHE	11450	-0.853571741411408	0.853571741411408	9.26173039399783e-10	1311.7250828415	960	4.0272
HPDL	14166	0.852564752955243	0.852564752955243	4.99848957436984e-08	105.894554675708	961	4.0314
TLL2	1950	-0.852230620326444	0.852230620326444	3.57658826245246e-08	61.9101296727057	962	4.0356
ADGRF4	8884	0.851732421428602	0.851732421428602	9.26210852821973e-06	306.854409694525	963	4.0398
CDHR4	14266	-0.851703541533299	0.851703541533299	0.000216989556752311	150.074255424522	964	4.044
POLR3H	2204	-0.851517898472384	0.851517898472384	4.94813533692402e-22	1163.5856040528	965	4.0482
AC007493.1	20721	-0.851335057373404	0.851335057373404	0.0493506635616283	26.9751242565871	966	4.0524
TSPAN1	4444	-0.851001914612474	0.851001914612474	4.38918187658845e-08	6368.07365878875	967	4.0566
TMEM212	14119	-0.850604484199305	0.850604484199305	0.00227679304281045	36.2817323343437	968	4.0608
SYT13	374	-0.850477884028454	0.850477884028454	0.00409466410801165	784.579461187595	969	4.065
